extend;upgrade;;;;;correct
leave;remain;;;;;wrong
hit;block;;;;;wrong
last;reach;;;;;correct-reversed
lead;occur;rain;organization;earthquake;quantity;wrong
damage;operate;wind;home;organization;organization;wrong
affect;die;person;country;people;person;correct
return;evacuate;;;;;wrong
begin;remain;record;trend;person;number;correct
run;delimit;person;organization;date;period;wrong
designate;issue;;;;;wrong
longitude;expect;;;;;wrong
flood;surround;river;area;convection;area;wrong
classify;assign;organization;system;organization;name;wrong
emerge;continue;;;;;wrong
raise;bring;;;;;wrong
pass;peak;person;quantity;rainfall;wind;wrong
injure;destroy;number;people;tornado;home;correct-reversed
publish;assign;;;;;wrong
approach;track;;;;;correct
track;strike;;;;;wrong
upgrade;develop;;;;;correct-reversed
damage;total;wind;home;damage;money;wrong
evacuate;rise;people;people;river;water;wrong
last;delimit;;;;;wrong
record;peak;station;wind;rainfall;wind;wrong
submerge;affect;;;;;wrong
injure;strike;;;;;correct-reversed
destroy;cut;tornado;home;person;power;correct-reversed
kill;work;person;people;person;shift;wrong
enter;displace;person;area;fault;people;wrong
know;name;;;;;wrong
design;build;;;;;correct
burn;extinguish;;;;;correct
downgrade;continue;;;;;wrong
occur;break;;;;;wrong
evacuate;take;people;people;person;place;correct
reach;curve;person;intensity;storm;northward;wrong
issue;raise;;;;;wrong
shake;strike;;;;;wrong
destroy;burn;;;;;correct-reversed
have;judge;;;;;wrong
lose;close;;;;;wrong
distribute;affect;;;;;wrong
track;pass;person;northwestward;person;quantity;wrong
move;show;;;;;wrong
archive;retrieve;nhc;version;person;body;wrong
move;consist;person;westward;person;rock;wrong
multiply;reflect;;;;;wrong
strike;damage;;;;;correct
kill;know;;;;;wrong
center;move;;;;;wrong
fall;associate;quantity;tree;person;convection;wrong
form;pass;person;quantity;person;quantity;wrong
wash;kill;flood;road;person;people;correct
sweep;damage;flood;home;wind;home;correct
lose;cause;people;power;storm;damage;wrong
know;form;person;cyclone;person;quantity;wrong
go;know;person;house;person;cyclone;wrong
discontinue;follow;;;;;wrong
destroy;result;tornado;home;damage;flood;wrong
work;include;;;;;wrong
bring;kill;;;;;wrong
move;designate;person;westward;organization;system;wrong
move;bring;person;westward;storm;rain;wrong
weaken;absorb;person;trend;person;remnant;wrong
retire;replace;organization;name;organization;person;correct
operate;include;organization;organization;person;organization;wrong
weaken;indicate;person;trend;report;wind;wrong
include;call;person;organization;person;organization;wrong
fail;remain;;;;;wrong
hit;lose;;;;;correct
affect;fall;person;country;quantity;tree;correct
intensify;enter;;;;;wrong
affect;break;;;;;correct
damage;snap;wind;home;tornado;tree;correct-reversed
expect;send;person;storm;organization;team;correct
assess;intensify;;;;;wrong
track;persist;person;northwestward;remnant;quantity;wrong
send;raise;organization;team;organization;money;wrong
organize;enter;system;convection;person;area;wrong
leave;include;storm;people;person;organization;wrong
donate;contribute;;;;;correct
want;go;;;;;correct
raise;donate;organization;money;organization;money;correct
send;arrive;;;;;correct
issue;classify;;;;;correct
burn;destroy;;;;;correct
drown;wash;;;;;correct
speak;exceed;;;;;wrong
accumulate;speak;water;cyclone;person;language;wrong
record;produce;;;;;wrong
sink;rescue;boat;boat;organization;people;correct
assess;upgrade;;;;;wrong
multiply;exceed;loss;dike;damage;quantity;wrong
shake;hit;;;;;wrong
drain;lie;water;water;country;area;wrong
move;expose;person;westward;shear;center;wrong
follow;hit;organization;date;earthquake;country;wrong
advise;evacuate;organization;resident;people;people;correct
rise;crest;river;water;river;quantity;wrong
leave;stay;storm;people;person;indoor;wrong
cut;kill;person;power;person;people;correct
mark;replace;;;;;wrong
fall;rescue;;;;;correct
report;produce;organization;damage;storm;wind;wrong
lose;fall;people;power;quantity;tree;correct
cover;come;;;;;wrong
occur;trigger;;;;;wrong
affect;wash;;;;;wrong
say;take;official;building;person;place;correct
make;dissipate;person;landfall;person;mi;wrong
remain;pass;;;;;wrong
distribute;provide;;;;;correct
move;emerge;;;;;wrong
dissipate;evacuate;person;mi;people;people;wrong
continue;increase;person;westward;convection;shear;wrong
damage;cover;wind;home;flood;area;correct
take;affect;;;;;wrong
release;record;organization;advisory;station;wind;wrong
level;destroy;;;;;wrong
warn;strengthen;;;;;wrong
move;emerge;person;westward;wave;country;wrong
fall;miss;quantity;tree;people;people;correct
dissipate;kill;;;;;wrong
shift;include;;;;;wrong
touch;move;tornado;southwest;person;westward;correct
shake;occur;earthquake;country;earthquake;quantity;wrong
weaken;produce;;;;;wrong
affect;amount;;;;;wrong
attain;accelerate;person;intensity;person;northward;wrong
originate;affect;;;;;wrong
document;form;page;tornado;person;quantity;wrong
destroy;uproot;tornado;home;wind;tree;correct
observe;include;number;wind;person;organization;wrong
donate;distribute;organization;money;organization;food;correct
form;remain;person;quantity;person;number;wrong
form;move;;;;;correct
indicate;form;;;;;wrong
develop;issue;;;;;wrong
burn;break;fire;quantity;fire;record;correct
accumulate;multiply;;;;;correct
enter;define;;;;;wrong
cover;continue;;;;;wrong
continue;accelerate;;;;;wrong
record;flood;;;;;wrong
weaken;drop;person;trend;storm;rainfall;wrong
flood;damage;river;area;wind;home;correct
take;continue;;;;;wrong
bring;destroy;;;;;wrong
classify;continue;organization;system;person;westward;wrong
form;drift;person;quantity;person;northward;wrong
destroy;die;tornado;home;people;person;correct
move;recurve;;;;;wrong
record;include;;;;;wrong
contribute;fall;;;;;wrong
determine;contribute;organization;epicentre;organization;money;wrong
expect;name;;;;;wrong
follow;occur;;;;;wrong
donate;match;organization;money;organization;donation;correct
know;originate;person;cyclone;person;quantity;wrong
select;retire;;;;;wrong
issue;bring;organization;warning;storm;rain;wrong
take;include;;;;;wrong
identify;affect;;;;;wrong
send;provide;;;;;correct
rise;cut;river;water;person;power;wrong
reach;strengthen;person;intensity;person;storm;wrong
issue;sustain;;;;;wrong
erupt;flow;volcano;volcano;water;river;correct
remain;find;person;number;aircraft;survivor;wrong
because;hit;;;;;wrong
run;come;;;;;correct
fall;bring;;;;;wrong
leave;close;;;;;correct
kill;miss;;;;;correct
evacuate;accord;people;people;number;rating;wrong
undergo;weaken;;;;;wrong
base;pass;;;;;wrong
decrease;pass;;;;;correct
issue;downgrade;;;;;correct
include;survive;person;organization;person;earthquake;wrong
send;fly;;;;;correct
designate;intensify;organization;system;person;storm;wrong
rock;measure;;;;;wrong
leave;enter;storm;people;person;area;correct
retire;prove;;;;;wrong
occur;estimate;;;;;wrong
wash;damage;;;;;correct
track;intensify;;;;;wrong
take;develop;;;;;wrong
collapse;die;building;building;people;person;correct
drop;damage;storm;rainfall;wind;home;correct
continue;enter;person;westward;person;area;correct
rise;live;river;water;people;storm;wrong
organize;upgrade;system;convection;organization;system;wrong
follow;provide;;;;;wrong
flood;affect;;;;;correct
submit;name;organization;report;organization;storm;correct
assign;have;;;;;correct
experience;issue;;;;;wrong
mark;start;this;name;person;fire;wrong
classify;follow;;;;;wrong
enter;associate;person;area;person;convection;wrong
name;know;organization;storm;person;cyclone;correct
attain;assess;person;intensity;person;damage;wrong
damage;spawn;wind;home;storm;tornado;wrong
reflect;multiply;;;;;wrong
continue;cross;person;westward;person;country;correct
send;dispatch;organization;team;organization;team;correct
exceed;include;;;;;wrong
bring;exceed;storm;rain;damage;quantity;correct
sustain;damage;home;damage;wind;home;wrong
pass;produce;;;;;wrong
ask;know;;;;;correct
weaken;undergo;person;trend;person;intensification;wrong
attain;dissipate;;;;;wrong
total;damage;damage;money;wind;home;wrong
damage;leave;wind;home;storm;people;correct
reside;live;people;radius;people;storm;wrong
cross;enter;;;;;correct
cause;run;;;;;wrong
exist;reflect;cyclone;problem;this;activity;wrong
reach;increase;;;;;wrong
limit;form;;;;;wrong
follow;retire;organization;date;organization;name;wrong
transition;absorb;;;;;wrong
rebuild;help;;;;;wrong
allow;rise;condition;resident;river;water;wrong
contribute;strike;organization;money;earthquake;country;wrong
increase;attain;convection;shear;person;intensity;correct
block;cause;;;;;wrong
burn;battle;;;;;correct
shut;close;organization;airport;organization;school;correct
know;originate;;;;;wrong
revise;determine;;;;;wrong
situate;upgrade;hurricane;mi;organization;system;wrong
occur;down;earthquake;quantity;wind;tree;wrong
upgrade;attain;organization;system;person;intensity;correct
longitude;expect;;west;person;storm;wrong
run;extend;;;;;wrong
strengthen;continue;person;storm;person;westward;wrong
base;intensify;;;;;wrong
begin;reach;;;;;correct
want;beware;person;housekeeper;;hurricane;wrong
conduct;include;;;;;wrong
assign;retire;;;;;correct
originate;track;;;;;wrong
upgrade;define;;;;;wrong
continue;turn;;;;;wrong
take;come;;;;;wrong
die;drown;people;person;people;people;correct-reversed
denote;relate;griffin;warning;organization;death;wrong
occur;build;earthquake;quantity;person;home;correct
form;dissipate;person;quantity;person;mi;wrong
continue;drop;person;westward;storm;rainfall;wrong
weaken;turn;person;trend;storm;west;wrong
accelerate;cause;person;northward;storm;damage;wrong
replace;retire;organization;person;organization;name;correct-reversed
damage;amount;wind;home;damage;damage;correct
affect;distribute;person;country;organization;food;wrong
accumulate;exist;water;cyclone;cyclone;problem;wrong
leave;impact;;;;;correct
remove;remain;organization;debris;person;number;wrong
kill;rise;;;;;correct
name;form;;;;;wrong
submerge;flood;;;;;correct
attain;degenerate;;;;;wrong
close;issue;;;;;wrong
send;distribute;organization;team;organization;food;correct
organize;follow;system;convection;organization;date;wrong
record;report;station;wind;organization;damage;wrong
scatter;move;;;;;wrong
strengthen;dissipate;;;;;wrong
increase;strengthen;;;;;correct
name;revise;organization;storm;organization;estimate;wrong
release;form;organization;advisory;person;quantity;wrong
hit;bring;earthquake;country;storm;rain;wrong
damage;take;;;;;wrong
break;burn;fire;record;fire;quantity;correct
develop;consolidate;;;;;wrong
cause;affect;storm;damage;person;country;correct
destroy;damage;;;;;correct-reversed
resume;weaken;organization;track;person;trend;wrong
reach;surge;person;intensity;storm;river;wrong
wash;fall;flood;road;quantity;tree;wrong
experience;record;;;;;correct
cross;continue;;;;;wrong
name;develop;;;;;wrong
flow;increase;;;;;wrong
publish;retire;person;date;organization;name;wrong
emerge;cause;;;;;wrong
destroy;level;;;;;correct
control;burn;;;;;wrong
total;cause;damage;money;storm;damage;wrong
retire;replace;;;;;correct
affect;go;;;;;correct
hit;add;earthquake;country;organization;quantity;wrong
situate;intensify;hurricane;mi;person;storm;wrong
tend;delimit;;;;;wrong
base;include;person;organization;person;organization;wrong
reside;live;people;west;people;storm;wrong
expose;dissipate;;;;;wrong
destroy;leave;;;;;correct
deploy;send;organization;team;organization;team;correct
cause;result;;;;;correct
set;record;country;record;station;wind;wrong
repair;restore;worker;damage;power;power;correct
send;help;;;;;correct
inundate;flood;;;;;wrong
burn;contain;;;;;wrong
kill;destroy;;;;;correct
move;receive;;;;;correct
evacuate;go;people;people;person;house;correct
evacuate;suffer;;;;;correct
miss;recover;people;people;person;body;correct
move;assess;person;westward;person;damage;wrong
archive;retrieve;;;;;correct
cause;strike;storm;damage;earthquake;country;correct
rat;touch;organization;tornado;tornado;southwest;wrong
uproot;destroy;;;;;correct
form;assign;person;quantity;organization;name;correct
intensify;turn;;;;;wrong
accumulate;multiply;water;cyclone;loss;dike;correct
dispatch;assist;organization;team;organization;victim;correct
bring;drop;storm;rain;storm;rainfall;correct
retire;mark;;;;;wrong
assess;reach;person;damage;person;intensity;wrong
weaken;dissipate;person;trend;person;mi;wrong
estimate;weaken;person;wind;person;trend;wrong
expose;intensify;;;;;wrong
sweep;occur;flood;home;earthquake;quantity;wrong
exist;exceed;cyclone;problem;damage;quantity;correct
attain;pass;;;;;wrong
weaken;attain;person;trend;person;intensity;wrong
capsize;cause;boat;boat;storm;damage;correct-reversed
pledge;send;;;;;wrong
measure;centre;quake;number;person;earthquake;wrong
burn;consume;;;;;correct
ignite;burn;fire;fire;fire;quantity;correct
mark;retire;;;;;wrong
miss;flood;;;;;wrong
burst;flood;;;;;wrong
follow;feel;organization;date;person;intensity;wrong
maintain;cross;;;;;wrong
help;raise;country;victim;organization;money;correct
evacuate;flood;;;;;correct-reversed
end;delimit;season;drought;date;period;wrong
evacuate;erupt;;;;;correct-reversed
originate;intensify;person;quantity;person;storm;wrong
record;drop;station;wind;storm;rainfall;wrong
bring;close;storm;rain;organization;school;correct
shake;measure;earthquake;country;quake;number;correct
tend;delimit;cyclone;farm;date;period;wrong
affect;close;person;country;organization;school;wrong
burn;consume;fire;quantity;fire;quantity;wrong
record;hit;station;wind;earthquake;country;wrong
spread;burn;fire;center;fire;quantity;correct-reversed
slip;lie;;;;;wrong
donate;collect;;;;;correct
inundate;affect;;;;;wrong
judge;assign;;;;;wrong
destroy;lose;;;;;correct
destroy;rebuild;;;;;correct
flood;prevent;river;area;shear;flooding;wrong
fall;kill;quantity;tree;person;people;correct
record;inundate;station;wind;flood;area;wrong
total;leave;;;;;wrong
drown;kill;;;;;wrong
accelerate;transition;;;;;wrong
note;develop;;;;;wrong
cross;strike;;;;;wrong
send;go;;;;;correct
drown;damage;;;;;wrong
occur;prevent;;;;;correct
intensify;dissipate;;;;;wrong
reflect;speak;person;activity;person;language;wrong
level;damage;;;;;wrong
sustain;reach;;;;;wrong
rise;flood;;;;;correct
knock;flood;;;;;wrong
close;reopen;organization;school;organization;road;correct
move;monitor;;;;;wrong
form;track;;;;;wrong
burn;battle;fire;quantity;firefighter;blaze;correct
associate;summarize;person;convection;table;system;wrong
evacuate;strand;people;people;flooding;people;correct
replace;strike;organization;person;earthquake;country;wrong
track;organize;;;;;wrong
expose;weaken;shear;center;person;trend;wrong
jolt;measure;;;;;wrong
classify;upgrade;;;;;wrong
evacuate;surge;people;people;storm;river;wrong
grow;contain;;;;;wrong
affect;receive;person;country;person;quantity;wrong
hit;strike;earthquake;country;earthquake;country;correct
remain;prevent;;;;;wrong
allow;locate;condition;resident;person;person;wrong
flood;recede;;;;;wrong
downgrade;dissipate;;;;;wrong
relate;include;organization;death;person;organization;wrong
move;drop;person;westward;storm;rainfall;wrong
speak;exceed;person;language;damage;quantity;wrong
cancel;issue;;;;;correct-reversed
follow;come;organization;date;person;date;correct
release;take;organization;advisory;person;place;wrong
cross;downgrade;;;;;wrong
lose;sustain;people;power;home;damage;wrong
associate;issue;event;convection;organization;warning;wrong
affect;total;person;country;damage;money;wrong
burn;start;;;;;wrong
ignite;burn;;;;;correct
